22065617	22066973	1	0	"AT1G59940"
13018214	13019121	4	0	"AT4G25480"
11810737	11813765	3	1	"AT3G30180"
8027294	8028168	1	1	"AT1G22690"
18324661	18328826	4	1	"AT4G39400"
486801	489577	1	1	"AT1G02400"
11186010	11191116	4	0	"AT4G20910"
6408016	6409677	4	1	"AT4G10340"
17658612	17660878	4	1	"AT4G37580"
419658	422032	5	0	"AT5G02130"
17698655	17700834	1	1	"AT1G47990"
17183070	17185218	3	1	"AT3G46640"
16372388	16373626	4	0	"AT4G34190"
10647570	10649892	5	0	"AT5G28640"
3631887	3637955	3	1	"AT3G11540"
17820255	17824013	2	1	"AT2G42830"
22988547	22990709	3	0	"AT3G62090"
269026	271503	4	1	"AT4G00650"
26126350	26127961	1	1	"AT1G69510"
6567157	6575282	3	0	"AT3G19040"
7445757	7447351	3	1	"AT3G21220"
13021780	13022725	4	0	"AT4G25490"
7026763	7029054	2	0	"AT2G16210"
13369533	13370011	4	1	"AT4G26460"
24805635	24807557	1	0	"AT1G66480"
13718679	13723324	4	1	"AT4G27430"
924996	926373	1	0	"AT1G03720"
17043112	17044396	4	0	"AT4G36020"
17826116	17827536	2	0	"AT2G42840"
16816866	16824210	3	1	"AT3G45780"
1602205	1603926	5	1	"AT5G05410"
12225842	12228543	2	0	"AT2G28550"
25872445	25875550	1	0	"AT1G68830"
10115418	10118599	4	1	"AT4G18290"
1529767	1531439	1	1	"AT1G05260"
11798810	11800988	1	0	"AT1G32640"
25561160	25563274	5	0	"AT5G63870"
21414170	21417946	1	0	"AT1G57820"
7993801	7994554	2	1	"AT2G18420"
13725546	13727353	4	1	"AT4G27440"
8139881	8144430	2	1	"AT2G18790"
7459646	7462253	4	0	"AT4G12620"
16388886	16391073	2	0	"AT2G39250"
24207689	24211743	5	1	"AT5G60120"
3036956	3038484	5	0	"AT5G09780"
6548869	6551853	3	0	"AT3G18990"
29039922	29049302	1	0	"AT1G77300"
28729132	28730825	1	1	"AT1G76570"
29650454	29652593	1	1	"AT1G78870"
1823240	1824425	2	0	"AT2G05100"
19494377	19496095	3	0	"AT3G52560"
7474810	7477941	5	0	"AT5G22510"
1954990	1956397	3	0	"AT3G06420"
1676546	1678932	3	0	"AT3G05690"
14665691	14670030	4	0	"AT4G29990"
23367407	23368410	1	0	"AT1G63030"
13197246	13199836	4	1	"AT4G26000"
4050691	4053606	5	0	"AT5G12840"
7143115	7147391	4	1	"AT4G11880"
25554508	25559499	5	0	"AT5G63860"
19454836	19455668	1	1	"AT1G52230"
30000538	30004005	1	0	"AT1G79730"
17169283	17171704	5	0	"AT5G42820"
14311787	14314700	2	0	"AT2G33835"
9036018	9038406	5	1	"AT5G25900"
26341801	26343126	1	0	"AT1G69935"
359107	362904	5	1	"AT5G01920"
6652516	6658411	5	1	"AT5G19690"
18207651	18210132	3	1	"AT3G49120"
13977933	13983535	2	1	"AT2G32950"
2706924	2709531	1	1	"AT1G08550"
15828228	15831485	4	1	"AT4G32810"
7248809	7252452	3	0	"AT3G20740"
8942763	8945244	2	0	"AT2G20760"
6961736	6965108	3	1	"AT3G19980"
15613402	15614857	2	0	"AT2G37170"
22618259	22620491	3	0	"AT3G61120"
8441146	8447519	1	1	"AT1G23900"
5870787	5872854	3	1	"AT3G17203"
17367822	17369189	2	1	"AT2G41660"
1281841	1286104	2	1	"AT2G04030"
2428903	2436687	2	0	"AT2G06210"
20254725	20257848	3	0	"AT3G54720"
299359	304508	4	0	"AT4G00730"
2441657	2444532	3	1	"AT3G07650"
1911122	1913205	1	1	"AT1G06240"
14305001	14306072	2	1	"AT2G33810"
20852854	20854718	5	0	"AT5G51310"
9952563	9955941	3	0	"AT3G27000"
19958873	19960544	5	0	"AT5G49230"
12870006	12871316	4	1	"AT4G25050"
8455936	8459525	2	1	"AT2G19520"
21827978	21830507	3	0	"AT3G59060"
20401377	20403041	1	0	"AT1G54630"
6474842	6477204	3	1	"AT3G18780"
5140365	5141348	3	0	"AT3G15270"
25069093	25070934	5	0	"AT5G62430"
17541771	17546484	4	0	"AT4G37270"
6348107	6351975	1	1	"AT1G18450"
5464769	5465531	3	1	"AT3G16120"
16745653	16747400	2	1	"AT2G40100"
10042137	10046082	4	0	"AT4G18130"
17269232	17270542	2	1	"AT2G41430"
2752154	2753703	1	1	"AT1G08650"
18259609	18263417	4	1	"AT4G39210"
4876515	4885821	5	1	"AT5G15070"
6598017	6601819	5	1	"AT5G19550"
14325269	14328978	2	0	"AT2G33860"
21006750	21007565	3	0	"AT3G56710"
5987187	5988885	5	1	"AT5G18100"
22483207	22485969	1	1	"AT1G61040"
15273471	15275310	4	0	"AT4G31500"
1430471	1432778	3	1	"AT3G05120"
20339504	20341103	3	0	"AT3G54890"
5144997	5146856	3	1	"AT3G15290"
13693957	13694658	4	1	"AT4G27360"
19522255	19524698	5	0	"AT5G48150"
12980507	12985043	2	0	"AT2G30470"
18910295	18911982	2	1	"AT2G45960"
17896292	17899491	4	0	"AT4G38130"
2243553	2245339	5	0	"AT5G07200"
25371904	25373861	5	0	"AT5G63310"
14954320	14954968	4	1	"AT4G30650"
20389347	20391015	1	1	"AT1G54580"
7088003	7089606	1	0	"AT1G20450"
3076582	3079539	1	1	"AT1G09530"
23500061	23501209	5	0	"AT5G58070"
17684156	17686534	5	1	"AT5G43940"
27115024	27117470	1	1	"AT1G72050"
11252807	11257814	3	1	"AT3G29320"
8614067	8618145	4	1	"AT4G15090"
3358787	3359781	5	1	"AT5G10625"
10454393	10455196	5	0	"AT5G28490"
8987666	8989416	2	1	"AT2G20890"
29567106	29568859	1	1	"AT1G78600"
23289425	23291486	3	1	"AT3G63010"
5832097	5835456	1	0	"AT1G17060"
19243496	19245141	2	1	"AT2G46820"
14955373	14956171	4	1	"AT4G30660"
9215680	9216135	4	0	"AT4G16295"
22650159	22651488	3	0	"AT3G61190"
6724115	6725923	5	0	"AT5G19890"
2264829	2268306	1	0	"AT1G07380"
1391632	1392954	3	0	"AT3G05020"
12056213	12073083	2	1	"AT2G28290"
19803655	19805713	3	0	"AT3G53420"
20373718	20376522	3	0	"AT3G54990"
24603656	24607725	5	0	"AT5G61150"
25451875	25453841	5	1	"AT5G63570"
8084447	8085560	3	0	"AT3G22840"
8335639	8339307	2	0	"AT2G19210"
700456	704769	3	0	"AT3G03090"
17137829	17139612	2	1	"AT2G41100"
6943154	6946454	5	0	"AT5G20520"
7649194	7651816	1	1	"AT1G21760"
16727530	16732847	5	1	"AT5G41790"
9206597	9214825	4	0	"AT4G16280"
1828413	1829890	1	0	"AT1G06040"
11865343	11866950	1	0	"AT1G32770"
22932760	22934549	1	1	"AT1G62040"
24675064	24678550	5	1	"AT5G61380"
8808667	8810200	2	0	"AT2G20430"
1624206	1629269	5	1	"AT5G05490"
1837907	1840727	5	1	"AT5G06100"
2706458	2708946	5	0	"AT5G08400"
27516572	27517854	1	0	"AT1G73177"
20823736	20829564	5	1	"AT5G51230"
15914722	15918044	4	0	"AT4G32980"
14786633	14790501	4	0	"AT4G30200"
16271973	16274810	4	1	"AT4G33950"
18025247	18031243	2	0	"AT2G43410"
15223116	15225107	5	0	"AT5G38150"
13317415	13319560	2	0	"AT2G31240"
18731418	18736810	5	0	"AT5G46210"
1799234	1800392	2	0	"AT2G05070"
6404175	6405330	2	1	"AT2G14900"
26004017	26006851	5	1	"AT5G65090"
8651406	8662587	4	1	"AT4G15180"
17004595	17006287	4	1	"AT4G35900"
9019591	9020321	5	0	"AT5G25870"
6074770	6075645	4	0	"AT4G09610"
12023915	12027421	4	0	"AT4G22950"
1215636	1216958	3	0	"AT3G04510"
17827953	17830420	1	0	"AT1G48270"
18314178	18316645	1	0	"AT1G49480"
13371658	13373606	2	0	"AT2G31360"
9142404	9144583	4	0	"AT4G16146"
28053286	28054149	1	1	"AT1G74670"
24844295	24846933	5	1	"AT5G61850"
6656516	6659265	4	1	"AT4G10840"
19206711	19211417	1	0	"AT1G51790"
27936508	27940190	1	0	"AT1G74310"
1202255	1205803	1	1	"AT1G04440"
19189049	19192051	3	1	"AT3G51740"
21990912	21992812	5	0	"AT5G54190"
17493372	17495033	3	0	"AT3G47470"
1024641	1025812	5	0	"AT5G03840"
23704231	23706800	5	0	"AT5G58670"
21055188	21056808	5	0	"AT5G51810"
8373947	8374708	3	1	"AT3G23380"
7401707	7403825	5	1	"AT5G22355"
7822018	7826085	3	0	"AT3G22170"
25997504	26002465	5	1	"AT5G65080"
9795071	9797045	3	1	"AT3G26650"
20201101	20204513	5	0	"AT5G49730"
11040281	11043751	1	0	"AT1G30970"
18429047	18432397	5	1	"AT5G45490"
8343452	8348431	2	0	"AT2G19230"
18804350	18806522	2	1	"AT2G45650"
18426546	18428357	2	0	"AT2G44680"
9618372	9621957	2	1	"AT2G22630"
28705527	28706562	1	1	"AT1G76500"
16734294	16734912	2	0	"AT2G40080"
18252355	18264462	1	1	"AT1G49340"
13581401	13585155	4	0	"AT4G27060"
3173497	3179448	5	0	"AT5G10140"
22733309	22735335	3	1	"AT3G61430"
9195602	9199486	4	0	"AT4G16250"
17935609	17940746	3	1	"AT3G48430"
17437884	17441243	3	0	"AT3G47340"
27659673	27663178	1	1	"AT1G73590"
8194679	8197153	3	1	"AT3G23050"
8370587	8372847	5	0	"AT5G24520"
1221546	1222655	3	1	"AT3G04530"
4542168	4543742	1	1	"AT1G13260"
11037612	11040033	1	0	"AT1G30960"
19245672	19248914	2	1	"AT2G46830"
9579874	9583893	2	1	"AT2G22540"
28451141	28453640	1	0	"AT1G75780"
11412608	11414502	1	0	"AT1G31814"
11059035	11063324	2	1	"AT2G25930"
8578978	8581331	4	1	"AT4G15030"
873184	874935	1	1	"AT1G03495"
15804914	15807982	4	1	"AT4G32770"
23241427	23244590	5	1	"AT5G57360"
9853828	9855989	3	0	"AT3G26790"
26450964	26453199	5	0	"AT5G66190"
5398990	5402733	1	1	"AT1G15690"
14297044	14302147	4	0	"AT4G29010"
1440146	1441863	4	1	"AT4G03280"
14352037	14355103	4	0	"AT4G29130"
21233701	21235911	3	1	"AT3G57390"
11036180	11037508	1	1	"AT1G30950"
16726484	16728185	2	1	"AT2G40060"
33379	37871	1	0	"AT1G01060"
1208521	1209874	1	1	"AT1G04450"
208937	210445	5	1	"AT5G01530"
2338904	2339321	1	0	"AT1G07600"
2819065	2820395	1	0	"AT1G08810"
14524756	14525763	2	1	"AT2G34430"
1755497	1756540	3	0	"AT3G05880"
10087201	10089101	3	0	"AT3G27310"
8541778	8542449	5	1	"AT5G24860"
14556988	14558697	2	1	"AT2G34555"
21542359	21543974	3	0	"AT3G58170"
224156	226192	2	0	"AT2G01500"
22270337	22272113	3	0	"AT3G60250"
854947	856538	2	0	"AT2G02950"
4676118	4677689	3	0	"AT3G14110"
24000556	24001957	5	0	"AT5G59560"
23246395	23249504	5	0	"AT5G57380"
18200664	18203142	3	1	"AT3G49110"
487236	488693	3	0	"AT3G02380"
430984	448489	3	0	"AT3G02260"
23479804	23482048	5	1	"AT5G58003"
21506613	21507654	3	0	"AT3G58070"
22745653	22747282	3	1	"AT3G61470"
13985178	13987442	4	1	"AT4G28190"
17400610	17403469	4	1	"AT4G36920"
16574577	16576671	4	0	"AT4G34740"
648704	651972	5	1	"AT5G02840"
14860486	14860994	4	1	"AT4G30380"
24003888	24005512	5	1	"AT5G59570"
637897	641977	5	0	"AT5G02810"
8986771	8987787	5	0	"AT5G25810"
14589760	14591788	2	0	"AT2G34650"
10255947	10257011	3	1	"AT3G27690"
9546398	9549453	3	1	"AT3G26120"
391057	392758	3	1	"AT3G02150"
23090944	23091566	3	1	"AT3G62410"
11302685	11306601	4	1	"AT4G21200"
504211	506131	4	0	"AT4G01190"
13322021	13327400	2	0	"AT2G31260"
4420069	4423033	5	0	"AT5G13700"
4826479	4827980	5	1	"AT5G14920"
26423874	26425356	1	1	"AT1G70170"
28789729	28792676	1	0	"AT1G76710"
25149433	25152541	5	0	"AT5G62640"
24197998	24201404	5	0	"AT5G60100"
14382839	14385375	4	1	"AT4G29170"
15132011	15136639	4	0	"AT4G31120"
18807538	18811047	2	0	"AT2G45660"
2426069	2432913	3	1	"AT3G07610"
14522524	14523568	2	0	"AT2G34420"
2717675	2718883	3	1	"AT3G08940"
6791487	6793346	5	0	"AT5G20110"
14966678	14980606	2	1	"AT2G35630"
5616052	5617939	4	0	"AT4G08810"
2437330	2439665	1	1	"AT1G07890"
19249480	19250974	3	0	"AT3G51890"
3764289	3766578	4	0	"AT4G06634"
460472	461085	4	1	"AT4G01060"
19072009	19079334	5	1	"AT5G47010"
2285040	2288686	5	1	"AT5G07280"
13961244	13961560	4	0	"AT4G28088"
11527229	11529060	4	1	"AT4G21690"
25910279	25912896	5	1	"AT5G64813"
14007826	14011764	5	1	"AT5G35840"
28047576	28048127	1	0	"AT1G74660"
17717133	17719141	1	0	"AT1G48030"
3695862	3701548	5	1	"AT5G11530"
5169095	5172837	3	0	"AT3G15354"
1129268	1131838	2	1	"AT2G03710"
10038038	10041544	1	0	"AT1G28560"
16244099	16244503	2	0	"AT2G38905"
16484231	16486241	1	1	"AT1G43700"
3137767	3140353	1	0	"AT1G09700"
23524427	23533111	5	1	"AT5G58140"
17886427	17889050	2	1	"AT2G43010"
16598072	16603319	2	0	"AT2G39800"
22699715	22701383	1	1	"AT1G61520"
5724103	5727253	4	1	"AT4G08920"
25982330	25986313	1	0	"AT1G69120"
19664044	19665362	1	1	"AT1G52800"
886600	891955	4	1	"AT4G02020"
15320756	15323869	2	0	"AT2G36530"
11000771	11002996	4	0	"AT4G20370"
8969065	8974660	1	0	"AT1G25540"
6966922	6968933	1	1	"AT1G20090"
15229785	15230718	4	1	"AT4G31380"
24128756	24130888	5	1	"AT5G59920"
8704024	8706900	2	0	"AT2G20180"
4326473	4331971	5	0	"AT5G13480"
3510118	3513305	5	1	"AT5G11060"
3602093	3605104	3	1	"AT3G11440"
8267289	8271121	4	0	"AT4G14360"
907642	909376	1	1	"AT1G03630"
16612800	16618057	2	1	"AT2G39810"
17462547	17467448	5	0	"AT5G43470"
12708752	12712825	4	0	"AT4G24620"
8736074	8738584	5	1	"AT5G25220"
4695084	4697078	5	0	"AT5G14570"
12429890	12433187	1	1	"AT1G34130"
21738460	21742517	3	1	"AT3G58780"
11746513	11750698	4	0	"AT4G22200"
23805717	23808478	5	1	"AT5G58960"
17504000	17506058	3	0	"AT3G47500"
17558849	17560767	3	1	"AT3G47620"
17885633	17892596	1	0	"AT1G48410"
11380492	11383612	2	1	"AT2G26710"
26952645	26955127	1	0	"AT1G71692"
24134526	24136496	5	1	"AT5G59930"
419091	419773	5	1	"AT5G02120"
17831731	17834927	4	0	"AT4G37930"
19022173	19027413	2	0	"AT2G46340"
24502482	24506143	5	0	"AT5G60910"
8132886	8134920	4	0	"AT4G14110"
19423684	19427277	2	1	"AT2G47310"
20967930	20971742	1	0	"AT1G56070"
23233434	23236447	1	0	"AT1G62750"
26918793	26919949	5	0	"AT5G67450"
12357910	12358966	1	0	"AT1G34000"
8157551	8160229	5	0	"AT5G24120"
7904156	7905384	3	1	"AT3G22360"
21199488	21207885	3	1	"AT3G57300"
7785835	7792489	5	1	"AT5G23150"
20473541	20474763	3	0	"AT3G55240"
25508676	25510889	1	1	"AT1G68050"
26040689	26042702	1	0	"AT1G69270"
9306663	9308462	4	0	"AT4G16520"
18889549	18891719	1	1	"AT1G50960"
28463462	28466971	1	0	"AT1G75820"
172146	172948	1	0	"AT1G01470"
24137412	24139367	5	1	"AT5G59940"
24102972	24103787	5	1	"AT5G59820"
19232649	19235087	2	1	"AT2G46790"
17835572	17838621	4	0	"AT4G37940"
23090243	23091589	1	1	"AT1G62400"
638021	639055	3	0	"AT3G02885"
8355951	8358873	5	0	"AT5G24470"
7845823	7846605	3	0	"AT3G22231"
94171	101992	3	0	"AT3G01310"
2476489	2482345	4	0	"AT4G04890"
1709796	1713245	1	1	"AT1G05700"
9803705	9804872	4	1	"AT4G17600"
8310336	8312321	4	1	"AT4G14455"
1004983	1006373	5	1	"AT5G03790"
24057407	24061918	5	1	"AT5G59710"
255249	257550	2	0	"AT2G01570"
24855661	24859341	5	0	"AT5G61900"
8418283	8419263	4	1	"AT4G14690"
10566898	10568145	2	1	"AT2G24790"
25982254	25986326	5	1	"AT5G65050"
18412308	18413555	5	0	"AT5G45440"
7912905	7919510	3	1	"AT3G22380"
8876027	8878171	3	0	"AT3G24440"
9827801	9828680	3	1	"AT3G26740"
24111324	24112020	5	1	"AT5G59845"
26101527	26105166	1	0	"AT1G69440"
2842353	2843301	2	0	"AT2G06925"
17440177	17442151	4	1	"AT4G36990"
8864828	8870967	4	0	"AT4G15530"
24358966	24363485	5	1	"AT5G60600"
9100153	9103603	1	0	"AT1G26310"
27452766	27455964	1	1	"AT1G72970"
3229293	3232345	3	1	"AT3G10390"
24062577	24063277	5	1	"AT5G59720"
9040852	9043626	2	1	"AT2G21070"
3593380	3594992	5	0	"AT5G11260"
14998854	14999619	5	0	"AT5G37770"
18940777	18941554	3	1	"AT3G50970"
29716350	29724621	1	0	"AT1G79000"
465718	467844	1	0	"AT1G02340"
1766503	1768695	1	0	"AT1G05850"
1185550	1188517	1	0	"AT1G04400"
22038273	22039568	5	1	"AT5G54270"
15801465	15802793	2	0	"AT2G37678"
12670965	12674072	4	0	"AT4G24540"
28955637	28960096	1	1	"AT1G77080"
481597	484483	4	0	"AT4G01120"
5344478	5346166	1	0	"AT1G15550"
18532323	18534274	3	0	"AT3G49990"
7906791	7908740	3	1	"AT3G22370"
26776994	26785104	5	1	"AT5G67100"
16570746	16573548	2	0	"AT2G39730"
16477106	16479528	4	0	"AT4G34460"
15494065	15496356	4	1	"AT4G32040"
8593637	8596105	1	0	"AT1G24260"
9614551	9616357	1	1	"AT1G27650"
18071536	18074641	3	1	"AT3G48750"
19521797	19524063	2	1	"AT2G47590"
689788	697596	2	1	"AT2G02560"
9012645	9016116	4	1	"AT4G15880"
16110712	16112597	4	0	"AT4G33495"
13499010	13501648	4	0	"AT4G26850"
11284147	11286767	4	1	"AT4G21160"
2328449	2330200	4	0	"AT4G04620"
25992243	25996174	5	1	"AT5G65070"
1072481	1073779	4	1	"AT4G02440"
173316	182454	3	1	"AT3G01460"
19386100	19388562	5	0	"AT5G47880"
5211911	5212665	5	1	"AT5G15970"
5176091	5177897	5	0	"AT5G15850"
114971	117051	4	1	"AT4G00260"
464279	467074	3	0	"AT3G02310"
1123490	1128421	4	0	"AT4G02560"
560259	562438	4	1	"AT4G01350"
2178630	2181197	3	0	"AT3G06910"
12195453	12196793	4	0	"AT4G23340"
1250553	1254873	3	0	"AT3G04610"
16760677	16762486	1	0	"AT1G44090"
10474784	10475959	1	0	"AT1G29920"
9551451	9554139	1	0	"AT1G27500"
4479193	4481509	3	0	"AT3G13682"
9476143	9479878	4	1	"AT4G16845"
8714389	8715309	1	0	"AT1G24590"
8256986	8258688	1	0	"AT1G23260"
19133040	19135289	2	1	"AT2G46590"
3857843	3859798	3	1	"AT3G12110"
23264490	23267202	1	0	"AT1G62830"
7406105	7406937	4	0	"AT4G12480"
21520513	21523266	5	1	"AT5G53080"
6091110	6093151	3	0	"AT3G17800"
1497536	1499865	4	0	"AT4G03400"
25987429	25991315	5	1	"AT5G65060"
29819142	29833016	1	0	"AT1G79280"
11769754	11772516	4	0	"AT4G22260"
13038360	13042443	4	1	"AT4G25530"
8194572	8197483	2	0	"AT2G18915"
13382198	13383641	4	0	"AT4G26500"
10380380	10383092	3	0	"AT3G27960"
14109964	14112387	2	1	"AT2G33290"
22415835	22417158	3	1	"AT3G60640"
5209898	5210727	5	1	"AT5G15960"
5171182	5172758	5	0	"AT5G15840"
21177423	21180932	3	1	"AT3G57230"
17330945	17331646	5	0	"AT5G43170"
10478005	10479048	1	1	"AT1G29930"
12322386	12323584	2	1	"AT2G28710"
4449014	4450843	5	0	"AT5G13790"
3145579	3146199	3	1	"AT3G10185"
9955553	9960359	2	1	"AT2G23380"
19472681	19474314	2	1	"AT2G47450"
