29039922	29049302	1	0	"AT1G77300"
4326473	4331971	5	0	"AT5G13480"
8267289	8271121	4	0	"AT4G14360"
16612800	16618057	2	1	"AT2G39810"
12708752	12712825	4	0	"AT4G24620"
1676546	1678932	3	0	"AT3G05690"
21738460	21742517	3	1	"AT3G58780"
23367407	23368410	1	0	"AT1G63030"
4050691	4053606	5	0	"AT5G12840"
7143115	7147391	4	1	"AT4G11880"
17504000	17506058	3	0	"AT3G47500"
26952645	26955127	1	0	"AT1G71692"
30000538	30004005	1	0	"AT1G79730"
17169283	17171704	5	0	"AT5G42820"
14311787	14314700	2	0	"AT2G33835"
19022173	19027413	2	0	"AT2G46340"
24502482	24506143	5	0	"AT5G60910"
8132886	8134920	4	0	"AT4G14110"
19423684	19427277	2	1	"AT2G47310"
9036018	9038406	5	1	"AT5G25900"
13977933	13983535	2	1	"AT2G32950"
21199488	21207885	3	1	"AT3G57300"
7785835	7792489	5	1	"AT5G23150"
7248809	7252452	3	0	"AT3G20740"
25508676	25510889	1	1	"AT1G68050"
6961736	6965108	3	1	"AT3G19980"
22618259	22620491	3	0	"AT3G61120"
17835572	17838621	4	0	"AT4G37940"
2428903	2436687	2	0	"AT2G06210"
20254725	20257848	3	0	"AT3G54720"
2441657	2444532	3	1	"AT3G07650"
14305001	14306072	2	1	"AT2G33810"
8355951	8358873	5	0	"AT5G24470"
8455936	8459525	2	1	"AT2G19520"
21827978	21830507	3	0	"AT3G59060"
5140365	5141348	3	0	"AT3G15270"
25069093	25070934	5	0	"AT5G62430"
6348107	6351975	1	1	"AT1G18450"
1004983	1006373	5	1	"AT5G03790"
24057407	24061918	5	1	"AT5G59710"
10042137	10046082	4	0	"AT4G18130"
255249	257550	2	0	"AT2G01570"
10566898	10568145	2	1	"AT2G24790"
25982254	25986326	5	1	"AT5G65050"
22483207	22485969	1	1	"AT1G61040"
8876027	8878171	3	0	"AT3G24440"
9100153	9103603	1	0	"AT1G26310"
3229293	3232345	3	1	"AT3G10390"
9040852	9043626	2	1	"AT2G21070"
14998854	14999619	5	0	"AT5G37770"
3076582	3079539	1	1	"AT1G09530"
29716350	29724621	1	0	"AT1G79000"
27115024	27117470	1	1	"AT1G72050"
12670965	12674072	4	0	"AT4G24540"
28955637	28960096	1	1	"AT1G77080"
5344478	5346166	1	0	"AT1G15550"
3358787	3359781	5	1	"AT5G10625"
26776994	26785104	5	1	"AT5G67100"
8593637	8596105	1	0	"AT1G24260"
9614551	9616357	1	1	"AT1G27650"
9012645	9016116	4	1	"AT4G15880"
11284147	11286767	4	1	"AT4G21160"
1072481	1073779	4	1	"AT4G02440"
25992243	25996174	5	1	"AT5G65070"
173316	182454	3	1	"AT3G01460"
12056213	12073083	2	1	"AT2G28290"
20373718	20376522	3	0	"AT3G54990"
5211911	5212665	5	1	"AT5G15970"
24603656	24607725	5	0	"AT5G61150"
5176091	5177897	5	0	"AT5G15850"
1123490	1128421	4	0	"AT4G02560"
464279	467074	3	0	"AT3G02310"
2178630	2181197	3	0	"AT3G06910"
1250553	1254873	3	0	"AT3G04610"
9476143	9479878	4	1	"AT4G16845"
4479193	4481509	3	0	"AT3G13682"
700456	704769	3	0	"AT3G03090"
23264490	23267202	1	0	"AT1G62830"
7406105	7406937	4	0	"AT4G12480"
25987429	25991315	5	1	"AT5G65060"
29819142	29833016	1	0	"AT1G79280"
13038360	13042443	4	1	"AT4G25530"
8194572	8197483	2	0	"AT2G18915"
9206597	9214825	4	0	"AT4G16280"
5209898	5210727	5	1	"AT5G15960"
5171182	5172758	5	0	"AT5G15840"
21177423	21180932	3	1	"AT3G57230"
24675064	24678550	5	1	"AT5G61380"
4449014	4450843	5	0	"AT5G13790"
9955553	9960359	2	1	"AT2G23380"
20823736	20829564	5	1	"AT5G51230"
15914722	15918044	4	0	"AT4G32980"
14786633	14790501	4	0	"AT4G30200"
18025247	18031243	2	0	"AT2G43410"
